pageID,has_image,has_text,count_of_image,img_layout,error
sec_cq_69,Y,Y,1,sgl,
sec_cq_70,Y,Y,1,sgl,
sec_cq_71,Y,Y,1,sgl,
sec_cq_72,Y,Y,1,sgl,
sec_cq_73,Y,Y,1,sgl,
sec_cq_74,Y,Y,1,sgl,
sec_cq_75,Y,Y,1,sgl,
sec_cq_76,Y,Y,1,sgl,
sec_cq_77,Y,Y,1,sgl,
sec_cq_78,Y,Y,1,sgl,
sec_cq_79,Y,Y,1,sgl,
sec_cq_80,Y,Y,1,sgl,
sec_cq_81,Y,Y,1,sgl,
sec_cq_82,Y,Y,1,sgl,
sec_cq_83,Y,Y,1,sgl,
sec_cq_84,Y,Y,1,sgl,
sec_cq_85,Y,Y,1,sgl,
sec_cq_86,Y,Y,1,sgl,
sec_cq_87,Y,Y,1,sgl,
sec_cq_88,Y,Y,1,sgl,
sec_cq_89,Y,Y,1,sgl,
sec_cq_90,Y,Y,1,sgl,
sec_cq_91,Y,Y,1,sgl,
sec_cq_92,Y,Y,1,sgl,
sec_cq_93,Y,Y,1,sgl,
sec_cq_94,Y,Y,1,sgl,
sec_cq_95,Y,Y,1,sgl,
sec_cq_96,Y,Y,1,sgl,
sec_cq_97,Y,Y,1,sgl,
sec_cq_98,Y,Y,1,sgl,
sec_cq_99,Y,Y,1,sgl,
sec_cq_100,Y,Y,1,sgl,
sec_cq_101,Y,Y,1,sgl,
sec_cq_102,Y,Y,1,sgl,
sec_cq_103,Y,Y,1,sgl,
sec_cq_104,Y,Y,1,sgl,
sec_cq_105,Y,Y,1,sgl,
sec_cq_106,Y,Y,1,sgl,
sec_cq_107,Y,Y,1,sgl,
sec_cq_108,Y,Y,1,sgl,
sec_cq_109,Y,Y,1,sgl,
sec_cq_110,Y,Y,1,sgl,
sec_cq_111,Y,Y,1,sgl,
sec_cq_112,Y,Y,1,sgl,
sec_cq_113,Y,Y,1,sgl,
sec_cq_114,Y,Y,1,sgl,
sec_cq_115,Y,Y,1,sgl,
sec_cq_116,Y,Y,1,sgl,
sec_cq_117,Y,Y,1,sgl,
sec_cq_118,Y,Y,1,sgl,
sec_cq_119,Y,Y,1,sgl,
sec_cq_120,Y,Y,1,sgl,
sec_cq_121,Y,Y,1,sgl,
sec_cq_122,Y,Y,1,sgl,
sec_cq_123,Y,Y,1,sgl,
sec_cq_124,Y,Y,1,sgl,
sec_cq_125,Y,Y,1,sgl,
sec_cq_126,Y,Y,1,sgl,
sec_cq_127,Y,Y,1,sgl,
sec_cq_128,Y,Y,1,sgl,
sec_cq_129,Y,Y,1,sgl,
sec_cq_130,Y,Y,1,sgl,
sec_cq_131,Y,Y,1,sgl,
sec_cq_132,Y,Y,1,sgl,
sec_cq_133,Y,Y,1,sgl,
sec_cq_134,Y,Y,1,sgl,
sec_cq_135,Y,Y,1,sgl,
sec_cq_136,Y,Y,1,sgl,
sec_cq_137,Y,Y,1,sgl,
sec_cq_138,Y,Y,1,sgl,
sec_cq_139,Y,Y,2,td,
sec_cq_140,Y,Y,1,sgl,
sec_cq_141,Y,Y,1,sgl,
sec_cq_142,Y,Y,1,sgl,
sec_cq_143,Y,Y,1,sgl,
sec_cq_144,Y,Y,1,sgl,
sec_cq_145,Y,Y,1,sgl,
sec_cq_146,Y,Y,1,sgl,
sec_cq_147,Y,Y,1,sgl,
sec_cq_148,Y,Y,1,sgl,
sec_cq_149,Y,Y,1,sgl,
sec_cq_150,Y,Y,1,sgl,
sec_cq_151,Y,Y,1,sgl,
sec_cq_152,N,Y,0,NA,
sec_cq_153,N,Y,0,NA,
sec_cq_154,N,Y,0,NA,
sec_cq_155,N,Y,0,NA,
sec_cq_156,Y,Y,1,sgl,
sec_cq_157,N,Y,0,NA,
sec_cq_158,N,Y,0,NA,
sec_cq_159,Y,Y,2,td,
sec_cq_160,Y,N,1,sgl,
