pageID,has_image,has_text,count_of_image,img_layout,error
jx_rep_68,N,Y,0,NA,
jx_rep_69,N,Y,0,NA,
jx_rep_70,N,Y,0,NA,
jx_rep_71,Y,Y,2,td,
jx_rep_72,Y,Y,2,td,
jx_rep_73,Y,Y,1,sgl,
jx_rep_74,N,Y,0,NA,
jx_rep_75,N,Y,0,NA,
jx_rep_76,N,Y,0,NA,
jx_rep_77,N,Y,0,NA,
jx_rep_78,N,Y,0,NA,
jx_rep_79,N,Y,0,NA,
jx_rep_80,N,Y,0,NA,
jx_rep_81,N,Y,0,NA,
jx_rep_82,N,Y,0,NA,
jx_rep_83,N,Y,0,NA,
jx_rep_84,N,Y,0,NA,
jx_rep_85,N,Y,0,NA,
jx_rep_86,N,Y,0,NA,
jx_rep_87,N,Y,0,NA,
jx_rep_88,N,Y,0,NA,
jx_rep_89,N,Y,0,NA,
jx_rep_90,N,Y,0,NA,
jx_rep_91,N,Y,0,NA,
jx_rep_92,N,Y,0,NA,
jx_rep_93,N,Y,0,NA,
jx_rep_94,N,Y,0,NA,
jx_rep_95,N,Y,0,NA,
jx_rep_96,N,Y,0,NA,
jx_rep_97,N,Y,0,NA,
jx_rep_98,N,Y,0,NA,
jx_rep_99,N,Y,0,NA,
jx_rep_100,N,Y,0,NA,
jx_rep_101,N,Y,0,NA,
jx_rep_102,N,Y,0,NA,
jx_rep_103,N,Y,0,NA,
jx_rep_104,N,Y,0,NA,
jx_rep_105,N,Y,0,NA,
jx_rep_106,N,Y,0,NA,
jx_rep_107,N,Y,0,NA,
jx_rep_108,N,Y,0,NA,
jx_rep_109,N,Y,0,NA,
jx_rep_110,N,Y,0,NA,
jx_rep_111,N,Y,0,NA,
jx_rep_112,N,Y,0,NA,
jx_rep_113,N,Y,0,NA,
jx_rep_114,N,Y,0,NA,
jx_rep_115,N,Y,0,NA,
jx_rep_116,N,Y,0,NA,
jx_rep_117,N,Y,0,NA,
jx_rep_118,N,Y,0,NA,
jx_rep_119,N,Y,0,NA,
jx_rep_120,N,Y,0,NA,
jx_rep_121,N,Y,0,NA,
jx_rep_122,N,Y,0,NA,
jx_rep_123,N,Y,0,NA,
jx_rep_124,N,Y,0,NA,
jx_rep_125,N,Y,0,NA,
jx_rep_126,Y,Y,1,sgl,
jx_rep_127,N,Y,0,NA,
jx_rep_128,N,Y,0,NA,
jx_rep_129,N,Y,0,NA,
jx_rep_130,N,Y,0,NA,
jx_rep_131,N,Y,0,NA,
jx_rep_132,N,Y,0,NA,
jx_rep_133,N,Y,0,NA,
jx_rep_134,N,Y,0,NA,
jx_rep_135,Y,Y,1,sgl,
jx_rep_136,Y,Y,1,sgl,
jx_rep_137,Y,Y,1,sgl,
jx_rep_138,Y,Y,1,sgl,
jx_rep_139,Y,Y,1,sgl,
jx_rep_140,N,Y,0,NA,
jx_rep_141,N,Y,0,NA,
jx_rep_142,N,Y,0,NA,
jx_rep_143,N,Y,0,NA,
jx_rep_144,Y,Y,1,sgl,
jx_rep_145,Y,Y,1,sgl,
jx_rep_146,N,Y,0,NA,
jx_rep_147,N,Y,0,NA,
jx_rep_148,N,Y,0,NA,
jx_rep_149,N,Y,0,NA,
jx_rep_150,N,Y,0,NA,
jx_rep_151,N,Y,0,NA,
jx_rep_152,Y,Y,1,sgl,
jx_rep_153,Y,Y,1,sgl,
jx_rep_154,N,Y,0,NA,
jx_rep_155,N,Y,0,NA,
jx_rep_156,Y,Y,1,sgl,
jx_rep_157,Y,Y,2,td,
jx_rep_158,N,Y,0,NA,
jx_rep_159,N,Y,0,NA,
jx_rep_160,Y,Y,2,td,
jx_rep_161,N,Y,0,NA,
jx_rep_162,N,Y,0,NA,
jx_rep_163,N,Y,0,NA,
jx_rep_164,Y,Y,1,sgl,
jx_rep_165,N,Y,0,NA,
jx_rep_166,N,Y,0,NA,
jx_rep_167,Y,Y,1,sgl,
jx_rep_168,Y,Y,1,sgl,
jx_rep_169,Y,Y,1,sgl,
jx_rep_170,Y,Y,1,sgl,
jx_rep_171,N,Y,0,NA,
jx_rep_172,N,Y,0,NA,
jx_rep_173,Y,Y,1,sgl,
jx_rep_174,Y,Y,2,td,
jx_rep_175,Y,Y,1,sgl,
jx_rep_176,Y,Y,1,sgl,
jx_rep_177,Y,Y,1,sgl,
jx_rep_178,Y,Y,1,sgl,
jx_rep_179,Y,Y,1,sgl,
jx_rep_180,Y,Y,1,sgl,
jx_rep_181,N,Y,0,NA,
jx_rep_182,N,Y,0,NA,
jx_rep_183,N,Y,0,NA,
jx_rep_184,N,Y,0,NA,
jx_rep_185,N,Y,0,NA,
jx_rep_186,Y,Y,2,lr,
jx_rep_187,Y,Y,2,td,
jx_rep_188,N,Y,0,NA,
jx_rep_189,N,Y,0,NA,
jx_rep_190,N,Y,0,NA,
jx_rep_191,N,Y,0,NA,
jx_rep_192,N,Y,0,NA,
jx_rep_193,N,Y,0,NA,
jx_rep_194,N,Y,0,NA,
jx_rep_195,N,Y,0,NA,
jx_rep_196,N,Y,0,NA,
jx_rep_197,N,Y,0,NA,
jx_rep_198,N,Y,0,NA,
jx_rep_199,N,Y,0,NA,
jx_rep_200,N,Y,0,NA,
jx_rep_201,N,Y,0,NA,
jx_rep_202,N,Y,0,NA,
jx_rep_203,N,Y,0,NA,
jx_rep_204,N,Y,0,NA,
jx_rep_205,N,Y,0,NA,
jx_rep_206,Y,Y,2,td,
jx_rep_207,Y,Y,2,td,
jx_rep_208,Y,Y,2,td,
jx_rep_209,Y,Y,2,td,
jx_rep_210,Y,Y,2,td,
jx_rep_211,Y,Y,2,td,
jx_rep_212,Y,Y,2,td,
jx_rep_213,Y,Y,2,td,
jx_rep_214,Y,Y,2,td,
jx_rep_215,Y,Y,2,td,
jx_rep_216,Y,Y,2,td,
jx_rep_217,Y,Y,2,td,
jx_rep_218,N,Y,0,NA,
jx_rep_219,Y,Y,1,sgl,
jx_rep_220,Y,Y,1,sgl,
jx_rep_221,Y,Y,2,td,
jx_rep_222,Y,Y,2,td,
jx_rep_223,Y,Y,2,td,
jx_rep_224,Y,Y,2,td,
jx_rep_225,N,Y,0,NA,
jx_rep_226,N,Y,0,NA,
jx_rep_227,Y,Y,2,td,
jx_rep_228,Y,Y,2,td,
jx_rep_229,Y,Y,2,td,
jx_rep_230,N,Y,0,NA,
jx_rep_231,N,Y,0,NA,
jx_rep_232,N,Y,0,NA,
jx_rep_233,N,Y,0,NA,
jx_rep_234,N,Y,0,NA,
jx_rep_235,N,Y,0,NA,
jx_rep_236,N,Y,0,NA,
jx_rep_237,N,Y,0,NA,
jx_rep_238,N,Y,0,NA,
jx_rep_239,N,Y,0,NA,
jx_rep_240,N,Y,0,NA,
jx_rep_241,N,Y,0,NA,
jx_rep_242,N,Y,0,NA,
jx_rep_243,N,Y,0,NA,
jx_rep_244,N,Y,0,NA,
jx_rep_245,N,Y,0,NA,
jx_rep_246,N,Y,0,NA,
jx_rep_247,N,Y,0,NA,
jx_rep_248,Y,Y,1,sgl,
jx_rep_249,N,Y,0,NA,
jx_rep_250,N,Y,0,NA,
jx_rep_251,N,Y,0,NA,
jx_rep_252,Y,Y,1,sgl,
jx_rep_253,Y,Y,1,sgl,
jx_rep_254,N,Y,0,NA,
jx_rep_255,N,Y,0,NA,
jx_rep_256,N,Y,0,NA,
jx_rep_257,N,Y,0,NA,
jx_rep_258,N,Y,0,NA,
jx_rep_259,N,Y,0,NA,
jx_rep_260,N,Y,0,NA,
jx_rep_261,N,Y,0,NA,
jx_rep_262,N,Y,0,NA,
jx_rep_263,Y,Y,2,td,
jx_rep_264,Y,Y,2,td,
jx_rep_265,Y,Y,2,td,
jx_rep_266,Y,Y,2,td,
jx_rep_267,Y,Y,2,td,
jx_rep_268,Y,Y,2,td,
jx_rep_269,Y,Y,2,td,
jx_rep_270,N,Y,0,NA,
jx_rep_271,N,Y,0,NA,
jx_rep_272,N,Y,0,NA,
jx_rep_273,N,Y,0,NA,
jx_rep_274,N,Y,0,NA,
jx_rep_275,N,Y,0,NA,
jx_rep_276,Y,Y,2,lr,
jx_rep_277,Y,Y,2,lr,
jx_rep_278,N,Y,0,NA,
jx_rep_279,N,Y,0,NA,
jx_rep_280,Y,Y,2,lr,
jx_rep_281,Y,Y,2,lr,
jx_rep_282,Y,Y,2,lr,
jx_rep_283,Y,Y,2,lr,
jx_rep_284,Y,Y,2,lr,
jx_rep_285,Y,Y,2,lr,
jx_rep_286,Y,Y,2,lr,
jx_rep_287,Y,Y,2,lr,
jx_rep_288,Y,Y,2,lr,
jx_rep_289,Y,Y,2,lr,
jx_rep_290,Y,Y,1,sgl,
jx_rep_291,Y,Y,2,lr,
jx_rep_292,N,Y,0,NA,
jx_rep_293,Y,Y,1,sgl,
jx_rep_294,Y,Y,1,sgl,
jx_rep_295,Y,Y,2,lr,
jx_rep_296,Y,Y,1,sgl,
jx_rep_297,N,Y,0,NA,
jx_rep_298,N,Y,0,NA,
jx_rep_299,N,Y,0,NA,
jx_rep_300,Y,Y,2,lr,
jx_rep_301,Y,Y,1,sgl,
jx_rep_302,Y,Y,2,lr,
jx_rep_303,Y,Y,1,sgl,
jx_rep_304,Y,Y,1,sgl,
jx_rep_305,Y,Y,1,sgl,
jx_rep_306,N,Y,0,NA,
jx_rep_307,N,Y,0,NA,
jx_rep_308,Y,Y,2,td,
jx_rep_309,Y,Y,1,sgl,
jx_rep_310,Y,Y,2,lr,
jx_rep_311,Y,Y,3,lr,
jx_rep_312,N,Y,0,NA,
jx_rep_313,Y,Y,3,td,
jx_rep_314,Y,Y,1,sgl,
jx_rep_315,Y,Y,1,sgl,
jx_rep_316,Y,Y,2,td,
jx_rep_317,Y,Y,1,sgl,
jx_rep_318,N,Y,0,NA,
jx_rep_319,N,Y,0,NA,
jx_rep_320,Y,Y,1,sgl,
jx_rep_321,Y,Y,1,sgl,
jx_rep_322,Y,Y,1,sgl,
jx_rep_323,Y,Y,1,sgl,
jx_rep_324,N,Y,0,NA,
jx_rep_325,Y,Y,1,sgl,
jx_rep_326,Y,Y,1,sgl,
jx_rep_327,Y,Y,2,lr,
jx_rep_328,Y,Y,1,sgl,
jx_rep_329,Y,Y,1,sgl,
jx_rep_330,Y,Y,1,sgl,
jx_rep_331,Y,Y,1,sgl,
jx_rep_332,Y,Y,1,sgl,
jx_rep_333,Y,Y,1,sgl,
jx_rep_334,Y,Y,1,sgl,
jx_rep_335,Y,Y,1,sgl,
jx_rep_336,Y,Y,1,sgl,
jx_rep_337,Y,Y,1,sgl,
jx_rep_338,Y,Y,1,sgl,
jx_rep_339,Y,Y,1,sgl,
jx_rep_340,Y,Y,1,sgl,
jx_rep_341,Y,Y,1,sgl,
jx_rep_342,Y,Y,1,sgl,
jx_rep_343,Y,Y,1,sgl,
jx_rep_344,Y,Y,1,sgl,
jx_rep_345,Y,Y,1,sgl,
jx_rep_346,Y,Y,1,sgl,
jx_rep_347,Y,Y,1,sgl,
jx_rep_348,Y,Y,1,sgl,
jx_rep_349,Y,Y,1,sgl,
jx_rep_350,Y,Y,1,sgl,
jx_rep_351,Y,Y,1,sgl,
jx_rep_352,Y,Y,1,sgl,
jx_rep_353,Y,Y,1,sgl,
jx_rep_354,Y,Y,1,sgl,
jx_rep_355,Y,Y,1,sgl,
jx_rep_356,Y,Y,1,sgl,
jx_rep_357,Y,Y,1,sgl,
jx_rep_358,Y,Y,1,sgl,
jx_rep_359,Y,Y,1,sgl,
jx_rep_360,Y,Y,1,sgl,
jx_rep_361,Y,Y,1,sgl,
jx_rep_362,Y,Y,1,sgl,
jx_rep_363,Y,Y,1,sgl,
jx_rep_364,Y,Y,1,sgl,
jx_rep_365,Y,Y,1,sgl,
jx_rep_366,Y,Y,1,sgl,
jx_rep_367,Y,Y,1,sgl,
jx_rep_368,Y,Y,1,sgl,
jx_rep_369,Y,Y,1,sgl,
jx_rep_370,Y,Y,1,sgl,
jx_rep_371,Y,Y,1,sgl,
jx_rep_372,Y,Y,1,sgl,
jx_rep_373,Y,Y,1,sgl,
jx_rep_374,N,Y,0,NA,
jx_rep_375,N,Y,0,NA,
jx_rep_376,N,Y,0,NA,
jx_rep_377,N,Y,0,NA,
jx_rep_378,N,Y,0,NA,
jx_rep_379,N,Y,0,NA,
jx_rep_380,N,Y,0,NA,
jx_rep_381,N,Y,0,NA,
jx_rep_382,N,Y,0,NA,
jx_rep_383,N,Y,0,NA,
jx_rep_384,N,Y,0,NA,
jx_rep_385,Y,Y,1,sgl,
jx_rep_386,N,Y,0,NA,
jx_rep_387,N,Y,0,NA,
jx_rep_388,N,Y,0,NA,
jx_rep_389,N,Y,0,NA,
jx_rep_390,N,Y,0,NA,
jx_rep_391,N,Y,0,NA,
jx_rep_392,N,Y,0,NA,
jx_rep_393,Y,Y,1,sgl,
jx_rep_394,Y,Y,2,lr,
jx_rep_395,N,Y,0,NA,
jx_rep_396,N,Y,0,NA,
jx_rep_397,N,Y,0,NA,
jx_rep_398,N,Y,0,NA,
jx_rep_399,N,Y,0,NA,
jx_rep_400,Y,Y,1,sgl,
jx_rep_401,N,Y,0,NA,
jx_rep_402,N,Y,0,NA,
jx_rep_403,Y,Y,1,sgl,
jx_rep_404,Y,Y,1,sgl,
jx_rep_405,N,Y,0,NA,
jx_rep_406,N,Y,0,NA,
jx_rep_407,N,Y,0,NA,
jx_rep_408,N,Y,0,NA,
jx_rep_409,Y,Y,1,sgl,
jx_rep_410,Y,Y,1,sgl,
jx_rep_411,Y,Y,1,sgl,
jx_rep_412,N,Y,0,NA,
jx_rep_413,Y,Y,1,sgl,
jx_rep_414,Y,Y,1,sgl,
jx_rep_415,N,Y,0,NA,
jx_rep_416,Y,Y,1,sgl,
jx_rep_417,N,Y,0,NA,
jx_rep_418,N,Y,0,NA,
jx_rep_419,N,Y,0,NA,
jx_rep_420,N,Y,0,NA,
jx_rep_421,N,Y,0,NA,
jx_rep_422,N,Y,0,NA,
jx_rep_423,N,Y,0,NA,
jx_rep_424,N,Y,0,NA,
jx_rep_425,N,Y,0,NA,
jx_rep_426,N,Y,0,NA,
jx_rep_427,N,Y,0,NA,
jx_rep_428,N,Y,0,NA,
jx_rep_429,N,Y,0,NA,
jx_rep_430,N,Y,0,NA,
jx_rep_431,Y,Y,1,sgl,
jx_rep_432,Y,Y,1,sgl,
jx_rep_433,Y,Y,1,sgl,
jx_rep_434,N,Y,0,NA,
jx_rep_435,Y,Y,1,sgl,
jx_rep_436,N,Y,0,NA,
jx_rep_437,N,Y,0,NA,
jx_rep_438,N,Y,0,NA,
jx_rep_439,N,Y,0,NA,
jx_rep_440,Y,Y,1,sgl,
jx_rep_441,N,Y,0,NA,
jx_rep_442,N,Y,0,NA,
jx_rep_443,N,Y,0,NA,
jx_rep_444,N,Y,0,NA,
jx_rep_445,N,Y,0,NA,
jx_rep_446,N,Y,0,NA,
jx_rep_447,N,Y,0,NA,
jx_rep_448,N,Y,0,NA,
jx_rep_449,N,Y,0,NA,
jx_rep_450,N,Y,0,NA,
jx_rep_451,N,Y,0,NA,
jx_rep_452,N,Y,0,NA,
jx_rep_453,N,Y,0,NA,
jx_rep_454,N,Y,0,NA,
jx_rep_455,N,Y,0,NA,
jx_rep_456,N,Y,0,NA,
jx_rep_457,N,Y,0,NA,
jx_rep_458,N,Y,0,NA,
jx_rep_459,N,Y,0,NA,
jx_rep_460,Y,Y,1,sgl,
jx_rep_461,Y,Y,1,sgl,
jx_rep_462,Y,Y,1,sgl,
jx_rep_463,Y,Y,1,sgl,
jx_rep_464,Y,Y,1,sgl,
jx_rep_465,Y,Y,1,sgl,
jx_rep_466,Y,Y,1,sgl,
jx_rep_467,N,Y,0,NA,
jx_rep_468,N,Y,0,NA,
jx_rep_469,N,Y,0,NA,
jx_rep_470,N,Y,0,NA,
