pageID,has_image,has_text,count_of_image,img_layout,error
jxxs_tw_58,N,Y,0,NA,
jxxs_tw_59,N,Y,0,NA,
jxxs_tw_60,N,Y,0,NA,
jxxs_tw_61,Y,Y,1,sgl,
jxxs_tw_62,N,Y,0,NA,
jxxs_tw_63,N,Y,0,NA,
jxxs_tw_64,N,Y,0,NA,
jxxs_tw_65,Y,Y,1,sgl,
jxxs_tw_66,N,N,0,NA,
jxxs_tw_67,N,Y,0,NA,
jxxs_tw_68,N,Y,0,NA,
jxxs_tw_69,N,Y,0,NA,
jxxs_tw_70,N,Y,0,NA,
jxxs_tw_71,N,Y,0,NA,
jxxs_tw_72,N,Y,0,NA,
jxxs_tw_73,N,Y,0,NA,
jxxs_tw_74,N,Y,0,NA,
jxxs_tw_75,N,Y,0,NA,
jxxs_tw_76,N,Y,0,NA,
jxxs_tw_77,N,Y,0,NA,
jxxs_tw_78,N,Y,0,NA,
jxxs_tw_79,N,Y,0,NA,
jxxs_tw_80,Y,Y,1,sgl,
jxxs_tw_81,N,Y,0,NA,
jxxs_tw_82,Y,Y,1,sgl,
jxxs_tw_83,N,Y,0,NA,
jxxs_tw_84,Y,Y,1,sgl,
jxxs_tw_85,N,Y,0,NA,
jxxs_tw_86,N,Y,0,NA,
jxxs_tw_87,Y,Y,1,sgl,
jxxs_tw_88,Y,Y,1,sgl,
jxxs_tw_89,Y,Y,1,sgl,
jxxs_tw_90,Y,Y,1,sgl,
jxxs_tw_91,Y,Y,1,sgl,
jxxs_tw_92,Y,Y,1,sgl,
jxxs_tw_93,Y,Y,1,sgl,
jxxs_tw_94,N,Y,0,NA,
jxxs_tw_95,Y,Y,1,sgl,
jxxs_tw_96,Y,Y,1,sgl,
jxxs_tw_97,N,Y,0,NA,
jxxs_tw_98,N,Y,0,NA,
jxxs_tw_99,Y,Y,1,sgl,
jxxs_tw_100,Y,Y,1,sgl,
jxxs_tw_101,Y,Y,1,sgl,
jxxs_tw_102,N,Y,0,NA,
jxxs_tw_103,Y,Y,1,sgl,
jxxs_tw_104,Y,Y,1,sgl,
jxxs_tw_105,N,Y,0,NA,
jxxs_tw_106,Y,Y,2,td,
jxxs_tw_107,N,Y,0,NA,
jxxs_tw_108,N,Y,0,NA,
jxxs_tw_109,N,Y,0,NA,
jxxs_tw_110,Y,Y,1,sgl,
jxxs_tw_111,Y,Y,1,sgl,
jxxs_tw_112,Y,Y,1,sgl,
jxxs_tw_113,Y,Y,1,sgl,
jxxs_tw_114,Y,Y,1,sgl,
jxxs_tw_115,N,Y,0,NA,
jxxs_tw_116,Y,Y,1,sgl,
jxxs_tw_117,Y,Y,1,sgl,
jxxs_tw_118,Y,Y,1,sgl,
jxxs_tw_119,Y,Y,6,td,
jxxs_tw_120,Y,Y,1,sgl,
jxxs_tw_121,Y,Y,1,sgl,
jxxs_tw_122,Y,Y,1,sgl,
jxxs_tw_123,Y,Y,1,sgl,
jxxs_tw_124,N,N,0,NA,
jxxs_tw_125,N,Y,0,NA,
jxxs_tw_126,N,Y,0,NA,
jxxs_tw_127,Y,Y,2,td,
jxxs_tw_128,Y,Y,1,sgl,
jxxs_tw_129,Y,Y,1,sgl,
jxxs_tw_130,Y,Y,1,sgl,
jxxs_tw_131,Y,Y,1,sgl,
jxxs_tw_132,N,Y,0,NA,
jxxs_tw_133,N,Y,0,NA,
jxxs_tw_134,N,Y,0,NA,
jxxs_tw_135,Y,Y,1,sgl,
jxxs_tw_136,N,Y,0,NA,
jxxs_tw_137,N,Y,0,NA,
jxxs_tw_138,Y,Y,1,sgl,
jxxs_tw_139,N,Y,0,NA,
jxxs_tw_140,N,Y,0,NA,
jxxs_tw_141,Y,Y,2,td,
jxxs_tw_142,Y,Y,2,td,
jxxs_tw_143,Y,Y,2,td,
jxxs_tw_144,Y,Y,2,td,
jxxs_tw_145,Y,Y,1,sgl,
jxxs_tw_146,Y,Y,2,td,
jxxs_tw_147,Y,Y,2,td,
jxxs_tw_148,Y,Y,2,td,
jxxs_tw_149,Y,Y,2,td,
jxxs_tw_150,Y,Y,2,td,
jxxs_tw_151,Y,Y,2,td,
jxxs_tw_152,Y,Y,2,td,
jxxs_tw_153,Y,Y,1,sgl,
jxxs_tw_154,Y,Y,3,td,
jxxs_tw_155,Y,Y,3,td,
jxxs_tw_156,Y,Y,3,td,
jxxs_tw_157,N,Y,0,NA,
jxxs_tw_158,Y,Y,2,td,
jxxs_tw_159,Y,Y,2,td,
jxxs_tw_160,Y,Y,2,td,
jxxs_tw_161,N,Y,0,NA,
jxxs_tw_162,N,Y,0,NA,
jxxs_tw_163,N,Y,0,NA,
jxxs_tw_164,Y,Y,1,sgl,
jxxs_tw_165,N,Y,0,NA,
jxxs_tw_166,N,Y,0,NA,
jxxs_tw_167,N,Y,0,NA,
jxxs_tw_168,Y,Y,1,sgl,
jxxs_tw_169,N,Y,0,NA,
jxxs_tw_170,N,Y,0,NA,
jxxs_tw_171,Y,Y,1,sgl,
jxxs_tw_172,N,Y,0,NA,
jxxs_tw_173,Y,Y,1,sgl,
jxxs_tw_174,N,Y,0,NA,
jxxs_tw_175,Y,Y,1,sgl,
jxxs_tw_176,Y,Y,2,td,
jxxs_tw_177,N,Y,0,NA,
jxxs_tw_178,N,Y,0,NA,
jxxs_tw_179,Y,Y,1,sgl,
jxxs_tw_180,Y,Y,1,sgl,
jxxs_tw_181,N,Y,0,NA,
jxxs_tw_182,Y,Y,1,sgl,
jxxs_tw_183,Y,Y,2,td,
jxxs_tw_184,Y,Y,2,td,
jxxs_tw_185,Y,Y,2,td,
jxxs_tw_186,Y,Y,2,td,
jxxs_tw_187,Y,Y,2,td,
jxxs_tw_188,Y,Y,2,td,
jxxs_tw_189,Y,Y,1,sgl,
jxxs_tw_190,N,N,0,NA,
jxxs_tw_191,Y,Y,1,sgl,
jxxs_tw_192,N,Y,0,NA,
jxxs_tw_193,N,Y,0,NA,
jxxs_tw_194,N,Y,0,NA,
jxxs_tw_195,Y,Y,1,sgl,
jxxs_tw_196,Y,Y,1,sgl,
jxxs_tw_197,N,Y,0,NA,
jxxs_tw_198,Y,Y,4,td,
jxxs_tw_199,Y,Y,4,td,
jxxs_tw_200,Y,Y,4,td,
jxxs_tw_201,Y,Y,4,td,
jxxs_tw_202,Y,Y,4,td,
jxxs_tw_203,Y,Y,1,sgl,
jxxs_tw_204,Y,Y,2,lr,
jxxs_tw_205,N,Y,0,NA,
jxxs_tw_206,Y,Y,2,lr,
jxxs_tw_207,Y,Y,1,sgl,
jxxs_tw_208,Y,Y,2,td,
jxxs_tw_209,Y,Y,2,lr,
jxxs_tw_210,Y,Y,1,sgl,
jxxs_tw_211,Y,Y,1,sgl,
jxxs_tw_212,Y,Y,2,lr,
jxxs_tw_213,Y,Y,3,td,
jxxs_tw_214,Y,Y,2,lr,
jxxs_tw_215,Y,Y,1,sgl,
jxxs_tw_216,Y,Y,1,sgl,
jxxs_tw_217,N,Y,0,NA,
jxxs_tw_218,Y,Y,4,td,
jxxs_tw_219,Y,Y,2,lr,
jxxs_tw_220,Y,Y,3,td,
jxxs_tw_221,Y,Y,1,sgl,
jxxs_tw_222,Y,Y,2,lr,
jxxs_tw_223,Y,Y,2,td,
jxxs_tw_224,Y,Y,1,sgl,
jxxs_tw_225,N,Y,0,NA,
jxxs_tw_226,Y,Y,3,td,
jxxs_tw_227,Y,Y,1,sgl,
jxxs_tw_228,Y,Y,1,sgl,
jxxs_tw_229,N,Y,0,NA,
jxxs_tw_230,Y,Y,1,sgl,
jxxs_tw_231,Y,Y,1,sgl,
jxxs_tw_232,Y,Y,1,sgl,
jxxs_tw_233,Y,Y,1,sgl,
jxxs_tw_234,Y,Y,1,sgl,
jxxs_tw_235,Y,Y,1,sgl,
jxxs_tw_236,Y,Y,1,sgl,
jxxs_tw_237,Y,Y,1,sgl,
jxxs_tw_238,Y,Y,1,sgl,
jxxs_tw_239,Y,Y,1,sgl,
jxxs_tw_240,Y,Y,1,sgl,
jxxs_tw_241,Y,Y,1,sgl,
jxxs_tw_242,Y,Y,1,sgl,
jxxs_tw_243,Y,Y,1,sgl,
jxxs_tw_244,Y,Y,1,sgl,
jxxs_tw_245,Y,Y,1,sgl,
jxxs_tw_246,Y,Y,1,sgl,
jxxs_tw_247,Y,Y,1,sgl,
jxxs_tw_248,Y,Y,1,sgl,
jxxs_tw_249,Y,Y,1,sgl,
jxxs_tw_250,Y,Y,1,sgl,
jxxs_tw_251,Y,Y,1,sgl,
jxxs_tw_252,Y,Y,1,sgl,
jxxs_tw_253,Y,Y,1,sgl,
jxxs_tw_254,Y,Y,1,sgl,
jxxs_tw_255,Y,Y,1,sgl,
jxxs_tw_256,Y,Y,1,sgl,
jxxs_tw_257,Y,Y,1,sgl,
jxxs_tw_258,Y,Y,1,sgl,
jxxs_tw_259,Y,Y,1,sgl,
jxxs_tw_260,Y,Y,1,sgl,
jxxs_tw_261,Y,Y,1,sgl,
jxxs_tw_262,Y,Y,1,sgl,
jxxs_tw_263,Y,Y,1,sgl,
jxxs_tw_264,Y,Y,1,sgl,
jxxs_tw_265,Y,Y,1,sgl,
jxxs_tw_266,Y,Y,1,sgl,
jxxs_tw_267,Y,Y,1,sgl,
jxxs_tw_268,Y,Y,1,sgl,
jxxs_tw_269,Y,Y,1,sgl,
jxxs_tw_270,Y,Y,1,sgl,
jxxs_tw_271,Y,Y,1,sgl,
jxxs_tw_272,Y,Y,1,sgl,
jxxs_tw_273,Y,Y,1,sgl,
jxxs_tw_274,Y,Y,1,sgl,
jxxs_tw_275,Y,Y,1,sgl,
jxxs_tw_276,Y,Y,1,sgl,
jxxs_tw_277,Y,Y,1,sgl,
jxxs_tw_278,Y,Y,1,sgl,
jxxs_tw_279,Y,Y,1,sgl,
jxxs_tw_280,Y,Y,1,sgl,
jxxs_tw_281,Y,Y,1,sgl,
jxxs_tw_282,Y,Y,1,sgl,
jxxs_tw_283,Y,Y,1,sgl,
jxxs_tw_284,Y,Y,1,sgl,
jxxs_tw_285,Y,Y,1,sgl,
jxxs_tw_286,Y,Y,1,sgl,
jxxs_tw_287,Y,Y,1,sgl,
jxxs_tw_288,Y,Y,1,sgl,
jxxs_tw_289,Y,Y,1,sgl,
jxxs_tw_290,Y,Y,1,sgl,
jxxs_tw_291,Y,Y,1,sgl,
jxxs_tw_292,Y,Y,1,sgl,
jxxs_tw_293,N,Y,0,NA,
jxxs_tw_294,Y,Y,1,sgl,
jxxs_tw_295,N,Y,0,NA,
jxxs_tw_296,Y,Y,1,sgl,
jxxs_tw_297,N,Y,0,NA,
jxxs_tw_298,N,Y,0,NA,
jxxs_tw_299,N,Y,0,NA,
jxxs_tw_300,Y,Y,1,sgl,
jxxs_tw_301,Y,Y,1,sgl,
jxxs_tw_302,N,Y,0,NA,
jxxs_tw_303,N,Y,0,NA,
jxxs_tw_304,Y,Y,1,sgl,
jxxs_tw_305,Y,Y,1,sgl,
jxxs_tw_306,N,Y,0,NA,
jxxs_tw_307,N,Y,0,NA,
jxxs_tw_308,Y,Y,1,sgl,
jxxs_tw_309,Y,Y,1,sgl,
jxxs_tw_310,Y,Y,2,td,
jxxs_tw_311,Y,Y,1,sgl,
jxxs_tw_312,Y,Y,1,sgl,
jxxs_tw_313,Y,Y,1,sgl,
jxxs_tw_314,Y,Y,1,sgl,
jxxs_tw_315,Y,Y,1,sgl,
jxxs_tw_316,Y,Y,1,sgl,
jxxs_tw_317,Y,Y,1,sgl,
jxxs_tw_318,Y,Y,1,sgl,
jxxs_tw_319,Y,Y,2,td,
jxxs_tw_320,Y,Y,2,td,
jxxs_tw_321,Y,Y,1,sgl,
jxxs_tw_322,N,Y,0,NA,
jxxs_tw_323,N,Y,0,NA,
jxxs_tw_324,N,Y,0,NA,
jxxs_tw_325,N,Y,0,NA,
jxxs_tw_326,Y,Y,1,sgl,
jxxs_tw_327,N,Y,0,NA,
jxxs_tw_328,N,Y,0,NA,
jxxs_tw_329,N,Y,0,NA,
jxxs_tw_330,Y,Y,1,sgl,
jxxs_tw_331,Y,Y,1,sgl,
jxxs_tw_332,Y,Y,1,sgl,
jxxs_tw_333,Y,Y,1,sgl,
jxxs_tw_334,N,Y,0,NA,
jxxs_tw_335,N,Y,0,NA,
jxxs_tw_336,Y,Y,1,sgl,
jxxs_tw_337,N,Y,0,NA,
jxxs_tw_338,N,Y,0,NA,
jxxs_tw_339,N,Y,0,NA,
jxxs_tw_340,N,Y,0,NA,
jxxs_tw_341,Y,Y,1,sgl,
jxxs_tw_342,Y,Y,1,sgl,
jxxs_tw_343,Y,Y,1,sgl,
jxxs_tw_344,N,Y,0,NA,
jxxs_tw_345,N,Y,0,NA,
jxxs_tw_346,Y,Y,1,sgl,
jxxs_tw_347,N,Y,0,NA,
jxxs_tw_348,Y,Y,1,sgl,
jxxs_tw_349,Y,Y,1,sgl,
jxxs_tw_350,Y,Y,2,lr,
jxxs_tw_351,Y,Y,1,sgl,
jxxs_tw_352,Y,Y,1,sgl,
jxxs_tw_353,Y,Y,2,lr,
jxxs_tw_354,N,Y,0,NA,
jxxs_tw_355,N,Y,0,NA,
