pageID,has_image,has_text,count_of_image,img_layout,error
tbbb_part2_52,N,Y,0,NA,
tbbb_part2_53,Y,Y,1,sgl,
tbbb_part2_54,N,Y,0,NA,
tbbb_part2_55,Y,Y,1,sgl,
tbbb_part2_56,N,Y,0,NA,
tbbb_part2_57,Y,Y,1,sgl,
tbbb_part2_58,N,Y,0,NA,
tbbb_part2_59,Y,Y,1,sgl,
tbbb_part2_60,N,Y,0,NA,
tbbb_part2_61,Y,Y,1,sgl,
tbbb_part2_62,N,Y,0,NA,
tbbb_part2_63,Y,Y,1,sgl,
tbbb_part2_64,N,Y,0,NA,
tbbb_part2_65,N,Y,0,NA,
tbbb_part2_66,N,Y,0,NA,
tbbb_part2_67,Y,Y,1,sgl,
tbbb_part2_68,Y,Y,1,sgl,
tbbb_part2_69,N,Y,0,NA,
tbbb_part2_70,N,Y,0,NA,
tbbb_part2_71,N,Y,0,NA,
tbbb_part2_72,Y,Y,1,sgl,
tbbb_part2_73,N,Y,0,NA,
tbbb_part2_74,N,Y,0,NA,
tbbb_part2_75,N,Y,0,NA,
tbbb_part2_76,N,Y,0,NA,
tbbb_part2_77,N,Y,0,NA,
tbbb_part2_78,Y,Y,1,sgl,
tbbb_part2_79,N,Y,0,NA,
tbbb_part2_80,N,Y,0,NA,
tbbb_part2_81,N,Y,0,NA,
tbbb_part2_82,Y,Y,1,sgl,
tbbb_part2_83,N,Y,0,NA,
tbbb_part2_84,Y,Y,1,sgl,
tbbb_part2_85,N,Y,0,NA,
tbbb_part2_86,Y,Y,1,sgl,
tbbb_part2_87,N,Y,0,NA,
tbbb_part2_88,Y,Y,1,sgl,
tbbb_part2_89,N,Y,0,NA,
tbbb_part2_90,Y,Y,1,sgl,
tbbb_part2_91,Y,Y,1,sgl,
tbbb_part2_92,Y,Y,1,sgl,
tbbb_part2_93,N,Y,0,NA,
tbbb_part2_94,Y,Y,1,sgl,
tbbb_part2_95,N,Y,0,NA,
tbbb_part2_96,Y,Y,1,sgl,
tbbb_part2_97,N,Y,0,NA,
tbbb_part2_98,Y,Y,1,sgl,
tbbb_part2_99,Y,Y,1,sgl,
tbbb_part2_100,Y,Y,1,sgl,
tbbb_part2_101,N,Y,0,NA,
tbbb_part2_102,Y,Y,1,sgl,
tbbb_part2_103,N,Y,0,NA,
tbbb_part2_104,Y,Y,1,sgl,
tbbb_part2_105,N,Y,0,NA,
tbbb_part2_106,Y,Y,1,sgl,
tbbb_part2_107,N,Y,0,NA,
tbbb_part2_108,N,Y,0,NA,
tbbb_part2_109,N,Y,0,NA,
tbbb_part2_110,N,Y,0,NA,
tbbb_part2_111,N,Y,0,NA,
tbbb_part2_112,N,Y,0,NA,
tbbb_part2_113,N,Y,0,NA,
tbbb_part2_114,N,Y,0,NA,
tbbb_part2_115,N,Y,0,NA,
tbbb_part2_116,Y,Y,1,sgl,
tbbb_part2_117,N,Y,0,NA,
tbbb_part2_118,Y,Y,1,sgl,
tbbb_part2_119,N,Y,0,NA,
tbbb_part2_120,Y,Y,1,sgl,
tbbb_part2_121,N,Y,0,NA,
tbbb_part2_122,Y,Y,1,sgl,
tbbb_part2_123,N,Y,0,NA,
tbbb_part2_124,Y,Y,1,sgl,
tbbb_part2_125,N,Y,0,NA,
tbbb_part2_126,Y,Y,1,sgl,
tbbb_part2_127,Y,Y,1,sgl,
tbbb_part2_128,Y,Y,1,sgl,
tbbb_part2_129,Y,Y,1,sgl,
tbbb_part2_130,Y,Y,1,sgl,
tbbb_part2_131,N,Y,0,NA,
tbbb_part2_132,Y,Y,1,sgl,
tbbb_part2_133,N,Y,0,NA,
tbbb_part2_134,Y,Y,1,sgl,
tbbb_part2_135,N,Y,0,NA,
tbbb_part2_136,Y,Y,1,sgl,
tbbb_part2_137,N,N,0,NA,
tbbb_part2_138,N,Y,0,NA,
tbbb_part2_139,N,N,0,NA,
tbbb_part2_140,N,N,0,NA,
tbbb_part2_141,N,N,0,NA,
tbbb_part2_142,N,N,0,NA,
tbbb_part2_143,N,Y,0,NA,
tbbb_part2_144,N,Y,0,NA,
tbbb_part2_145,N,N,0,NA,
tbbb_part2_146,N,N,0,NA,
tbbb_part2_147,Y,Y,1,sgl,
tbbb_part2_148,N,N,0,NA,
tbbb_part2_149,Y,Y,1,sgl,
tbbb_part2_150,Y,Y,1,sgl,
tbbb_part2_151,Y,Y,1,sgl,
tbbb_part2_152,Y,Y,1,sgl,
tbbb_part2_153,Y,Y,1,sgl,
tbbb_part2_154,Y,Y,1,sgl,
tbbb_part2_155,Y,Y,1,sgl,
tbbb_part2_156,Y,Y,1,sgl,
tbbb_part2_157,Y,Y,1,sgl,
tbbb_part2_158,Y,Y,1,sgl,
tbbb_part2_159,Y,Y,1,sgl,
tbbb_part2_160,Y,Y,1,sgl,
tbbb_part2_161,Y,Y,1,sgl,
tbbb_part2_162,Y,Y,1,sgl,
tbbb_part2_163,N,Y,0,NA,
tbbb_part2_164,N,Y,0,NA,
tbbb_part2_165,Y,Y,1,sgl,
tbbb_part2_166,N,Y,0,NA,
tbbb_part2_167,Y,Y,1,sgl,
tbbb_part2_168,N,Y,0,NA,
tbbb_part2_169,N,Y,0,NA,
tbbb_part2_170,N,Y,0,NA,
tbbb_part2_171,Y,Y,1,sgl,
tbbb_part2_172,Y,Y,1,sgl,
tbbb_part2_173,Y,Y,1,sgl,
tbbb_part2_174,Y,Y,1,sgl,
tbbb_part2_175,Y,Y,1,sgl,
tbbb_part2_176,Y,Y,1,sgl,
tbbb_part2_177,Y,Y,1,sgl,
tbbb_part2_178,Y,Y,1,sgl,
tbbb_part2_179,N,Y,0,NA,
tbbb_part2_180,Y,Y,1,sgl,
tbbb_part2_181,N,Y,0,NA,
tbbb_part2_182,Y,Y,1,sgl,
tbbb_part2_183,N,Y,0,NA,
tbbb_part2_184,Y,Y,1,sgl,
tbbb_part2_185,N,Y,0,NA,
tbbb_part2_186,Y,Y,1,sgl,
tbbb_part2_187,N,Y,0,NA,
tbbb_part2_188,N,Y,0,NA,
tbbb_part2_189,N,Y,0,NA,
tbbb_part2_190,N,Y,0,NA,
tbbb_part2_191,N,Y,0,NA,
tbbb_part2_192,Y,Y,1,sgl,
tbbb_part2_193,N,Y,0,NA,
tbbb_part2_194,Y,Y,1,sgl,
tbbb_part2_195,N,Y,0,NA,
tbbb_part2_196,Y,Y,1,sgl,
tbbb_part2_197,N,Y,0,NA,
tbbb_part2_198,Y,Y,1,sgl,
tbbb_part2_199,Y,Y,1,sgl,
tbbb_part2_200,Y,Y,1,sgl,
tbbb_part2_201,N,Y,0,NA,
tbbb_part2_202,Y,Y,1,sgl,
tbbb_part2_203,N,Y,0,NA,
tbbb_part2_204,Y,Y,1,sgl,
tbbb_part2_205,N,Y,0,NA,
tbbb_part2_206,Y,Y,1,sgl,
tbbb_part2_207,N,Y,0,NA,
tbbb_part2_208,N,Y,0,NA,
tbbb_part2_209,N,Y,0,NA,
tbbb_part2_210,N,Y,0,NA,
tbbb_part2_211,N,Y,0,NA,
tbbb_part2_212,N,Y,0,NA,
tbbb_part2_213,Y,Y,1,sgl,
tbbb_part2_214,N,Y,0,NA,
tbbb_part2_215,Y,Y,1,sgl,
tbbb_part2_216,N,Y,0,NA,
tbbb_part2_217,Y,Y,1,sgl,
tbbb_part2_218,N,Y,0,NA,
tbbb_part2_219,Y,Y,2,lr,
tbbb_part2_220,Y,Y,1,sgl,
tbbb_part2_221,Y,Y,1,sgl,
tbbb_part2_222,N,Y,0,NA,
tbbb_part2_223,Y,Y,1,sgl,
tbbb_part2_224,N,Y,0,NA,
tbbb_part2_225,Y,Y,1,sgl,
tbbb_part2_226,N,Y,0,NA,
tbbb_part2_227,Y,Y,2,lr,
tbbb_part2_228,N,Y,0,NA,
tbbb_part2_229,Y,Y,2,lr,
tbbb_part2_230,N,Y,0,NA,
tbbb_part2_231,Y,Y,1,sgl,
tbbb_part2_232,N,Y,0,NA,
tbbb_part2_233,Y,Y,1,sgl,
tbbb_part2_234,N,Y,0,NA,
tbbb_part2_235,Y,Y,2,lr,
tbbb_part2_236,N,Y,0,NA,
tbbb_part2_237,Y,Y,2,lr,
tbbb_part2_238,N,Y,0,NA,
tbbb_part2_239,Y,Y,2,lr,
tbbb_part2_240,N,Y,0,NA,
tbbb_part2_241,Y,Y,2,lr,
tbbb_part2_242,N,Y,0,NA,
tbbb_part2_243,N,Y,0,NA,
tbbb_part2_244,N,Y,0,NA,
tbbb_part2_245,N,Y,0,NA,
tbbb_part2_246,N,Y,0,NA,
tbbb_part2_247,Y,Y,1,sgl,
tbbb_part2_248,N,Y,0,NA,
tbbb_part2_249,Y,Y,1,sgl,
tbbb_part2_250,N,Y,0,NA,
tbbb_part2_251,N,Y,0,NA,
tbbb_part2_252,N,Y,0,NA,
tbbb_part2_253,N,Y,0,NA,
tbbb_part2_254,N,Y,0,NA,
tbbb_part2_255,N,Y,0,NA,
tbbb_part2_256,N,Y,0,NA,
tbbb_part2_257,N,Y,0,NA,
tbbb_part2_258,N,Y,0,NA,
tbbb_part2_259,Y,Y,1,sgl,
tbbb_part2_260,N,Y,0,NA,
tbbb_part2_261,Y,Y,1,sgl,
tbbb_part2_262,Y,Y,1,sgl,
tbbb_part2_263,N,Y,0,NA,
tbbb_part2_264,Y,Y,1,sgl,
tbbb_part2_265,Y,Y,1,sgl,
tbbb_part2_266,N,Y,0,NA,
tbbb_part2_267,N,Y,0,NA,
tbbb_part2_268,N,Y,0,NA,
tbbb_part2_269,N,Y,0,NA,
tbbb_part2_270,N,Y,0,NA,
tbbb_part2_271,N,Y,0,NA,
tbbb_part2_272,N,Y,0,NA,
tbbb_part2_273,N,Y,0,NA,
tbbb_part2_274,N,Y,0,NA,
tbbb_part2_275,N,Y,0,NA,
tbbb_part2_276,N,Y,0,NA,
tbbb_part2_277,N,Y,0,NA,
tbbb_part2_278,N,Y,0,NA,
tbbb_part2_279,Y,Y,1,sgl,
tbbb_part2_280,N,Y,0,NA,
tbbb_part2_281,N,Y,0,NA,
tbbb_part2_282,N,Y,0,NA,
tbbb_part2_283,N,Y,0,NA,
tbbb_part2_284,N,Y,0,NA,
tbbb_part2_285,Y,Y,1,sgl,
tbbb_part2_286,N,Y,0,NA,
tbbb_part2_287,N,Y,0,NA,
tbbb_part2_288,N,Y,0,NA,
tbbb_part2_289,Y,Y,1,sgl,
tbbb_part2_290,N,Y,0,NA,
tbbb_part2_291,N,Y,0,NA,
tbbb_part2_292,N,Y,0,NA,
tbbb_part2_293,N,Y,0,NA,
tbbb_part2_294,N,Y,0,NA,
tbbb_part2_295,N,N,0,NA,
tbbb_part2_296,N,Y,0,NA,
tbbb_part2_297,N,N,0,NA,
tbbb_part2_298,N,N,0,NA,
tbbb_part2_299,N,N,0,NA,
tbbb_part2_300,N,N,0,NA,
tbbb_part2_301,N,Y,0,NA,
tbbb_part2_302,N,Y,0,NA,
tbbb_part2_303,N,N,0,NA,
tbbb_part2_304,N,N,0,NA,
tbbb_part2_305,N,Y,0,NA,
tbbb_part2_306,N,N,0,NA,
tbbb_part2_307,Y,Y,1,sgl,
tbbb_part2_308,Y,Y,1,sgl,
tbbb_part2_309,N,Y,0,NA,
tbbb_part2_310,N,Y,0,NA,
tbbb_part2_311,N,Y,0,NA,
tbbb_part2_312,N,Y,0,NA,
tbbb_part2_313,N,Y,0,NA,
tbbb_part2_314,N,Y,0,NA,
tbbb_part2_315,Y,Y,1,sgl,
tbbb_part2_316,N,Y,0,NA,
tbbb_part2_317,N,Y,0,NA,
tbbb_part2_318,N,Y,0,NA,
tbbb_part2_319,N,Y,0,NA,
tbbb_part2_320,N,Y,0,NA,
tbbb_part2_321,N,Y,0,NA,
tbbb_part2_322,N,Y,0,NA,
tbbb_part2_323,N,Y,0,NA,
tbbb_part2_324,N,Y,0,NA,
tbbb_part2_325,N,Y,0,NA,
tbbb_part2_326,N,Y,0,NA,
tbbb_part2_327,N,Y,0,NA,
tbbb_part2_328,N,Y,0,NA,
tbbb_part2_329,N,Y,0,NA,
tbbb_part2_330,N,Y,0,NA,
tbbb_part2_331,N,Y,0,NA,
tbbb_part2_332,N,Y,0,NA,
tbbb_part2_333,N,Y,0,NA,
tbbb_part2_334,N,Y,0,NA,
tbbb_part2_335,Y,Y,1,sgl,
tbbb_part2_336,N,Y,0,NA,
tbbb_part2_337,N,Y,0,NA,
tbbb_part2_338,N,Y,0,NA,
tbbb_part2_339,N,Y,0,NA,
tbbb_part2_340,N,Y,0,NA,
tbbb_part2_341,N,Y,0,NA,
tbbb_part2_342,N,Y,0,NA,
tbbb_part2_343,N,Y,0,NA,
tbbb_part2_344,N,Y,0,NA,
tbbb_part2_345,N,Y,0,NA,
tbbb_part2_346,N,Y,0,NA,
tbbb_part2_347,N,Y,0,NA,
tbbb_part2_348,N,Y,0,NA,
tbbb_part2_349,N,Y,0,NA,
tbbb_part2_350,N,Y,0,NA,
tbbb_part2_351,Y,Y,1,sgl,
tbbb_part2_352,N,Y,0,NA,
tbbb_part2_353,N,Y,0,NA,
tbbb_part2_354,N,Y,0,NA,
tbbb_part2_355,Y,Y,1,sgl,
tbbb_part2_356,N,Y,0,NA,
tbbb_part2_357,N,Y,0,NA,
tbbb_part2_358,Y,Y,1,sgl,
tbbb_part2_359,N,Y,0,NA,
tbbb_part2_360,Y,Y,1,sgl,
tbbb_part2_361,N,Y,0,NA,
tbbb_part2_362,N,Y,0,NA,
tbbb_part2_363,N,Y,0,NA,
tbbb_part2_364,N,Y,0,NA,
tbbb_part2_365,Y,Y,1,sgl,
tbbb_part2_366,N,Y,0,NA,
tbbb_part2_367,N,Y,0,NA,
tbbb_part2_368,Y,Y,1,sgl,
tbbb_part2_369,N,Y,0,NA,
tbbb_part2_370,N,Y,0,NA,
tbbb_part2_371,Y,Y,1,sgl,
tbbb_part2_372,N,Y,0,NA,
tbbb_part2_373,N,Y,0,NA,
tbbb_part2_374,N,Y,0,NA,
tbbb_part2_375,N,Y,0,NA,
tbbb_part2_376,N,Y,0,NA,
tbbb_part2_377,N,Y,0,NA,
tbbb_part2_378,N,Y,0,NA,
tbbb_part2_379,N,Y,0,NA,
tbbb_part2_380,N,Y,0,NA,
tbbb_part2_381,N,Y,0,NA,
tbbb_part2_382,N,Y,0,NA,
tbbb_part2_383,N,Y,0,NA,
tbbb_part2_384,N,Y,0,NA,
tbbb_part2_385,N,Y,0,NA,
tbbb_part2_386,N,Y,0,NA,
tbbb_part2_387,N,Y,0,NA,
tbbb_part2_388,N,Y,0,NA,
tbbb_part2_389,N,Y,0,NA,
tbbb_part2_390,Y,Y,1,sgl,
tbbb_part2_391,N,Y,0,NA,
tbbb_part2_392,N,Y,0,NA,
tbbb_part2_393,N,Y,0,NA,
tbbb_part2_394,N,Y,0,NA,
tbbb_part2_395,Y,Y,1,sgl,
tbbb_part2_396,N,Y,0,NA,
tbbb_part2_397,N,Y,0,NA,
tbbb_part2_398,Y,Y,1,sgl,
tbbb_part2_399,N,Y,0,NA,
tbbb_part2_400,N,Y,0,NA,
tbbb_part2_401,N,Y,0,NA,
tbbb_part2_402,N,Y,0,NA,
tbbb_part2_403,N,Y,0,NA,
tbbb_part2_404,Y,Y,1,sgl,
tbbb_part2_405,N,Y,0,NA,
tbbb_part2_406,N,Y,0,NA,
tbbb_part2_407,Y,Y,1,sgl,
tbbb_part2_408,Y,Y,1,sgl,
tbbb_part2_409,Y,Y,1,sgl,
tbbb_part2_410,N,Y,0,NA,
tbbb_part2_411,Y,Y,1,sgl,
tbbb_part2_412,Y,Y,1,sgl,
tbbb_part2_413,Y,Y,1,sgl,
tbbb_part2_414,Y,Y,1,sgl,
tbbb_part2_415,Y,Y,1,sgl,
tbbb_part2_416,N,Y,0,NA,
tbbb_part2_417,Y,Y,1,sgl,
tbbb_part2_418,Y,Y,1,sgl,
tbbb_part2_419,Y,Y,1,sgl,
tbbb_part2_420,Y,Y,1,sgl,
tbbb_part2_421,Y,Y,1,sgl,
tbbb_part2_422,Y,Y,1,sgl,
tbbb_part2_423,N,Y,0,NA,
tbbb_part2_424,Y,Y,1,sgl,
tbbb_part2_425,Y,Y,1,sgl,
tbbb_part2_426,Y,Y,1,sgl,
tbbb_part2_427,Y,Y,1,sgl,
tbbb_part2_428,Y,Y,1,sgl,
tbbb_part2_429,Y,Y,1,sgl,
tbbb_part2_430,Y,Y,1,sgl,
tbbb_part2_431,Y,Y,1,sgl,
tbbb_part2_432,Y,Y,1,sgl,
tbbb_part2_433,Y,Y,1,sgl,
tbbb_part2_434,Y,Y,1,sgl,
tbbb_part2_435,N,Y,0,NA,
tbbb_part2_436,Y,Y,1,sgl,
tbbb_part2_437,N,N,0,NA,
tbbb_part2_438,N,Y,0,NA,
tbbb_part2_439,N,N,0,NA,
tbbb_part2_440,N,N,0,NA,
tbbb_part2_441,N,N,0,NA,
tbbb_part2_442,N,N,0,NA,
tbbb_part2_443,N,Y,0,NA,
tbbb_part2_444,N,Y,0,NA,
tbbb_part2_445,N,Y,0,NA,
tbbb_part2_446,N,N,0,NA,
tbbb_part2_447,Y,Y,1,sgl,
tbbb_part2_448,N,N,0,NA,
tbbb_part2_449,Y,Y,1,sgl,
tbbb_part2_450,Y,Y,1,sgl,
tbbb_part2_451,Y,Y,1,sgl,
tbbb_part2_452,Y,Y,1,sgl,
tbbb_part2_453,Y,Y,1,sgl,
tbbb_part2_454,Y,Y,1,sgl,
tbbb_part2_455,Y,Y,1,sgl,
tbbb_part2_456,Y,Y,1,sgl,
tbbb_part2_457,Y,Y,1,sgl,
tbbb_part2_458,Y,Y,1,sgl,
tbbb_part2_459,Y,Y,1,sgl,
tbbb_part2_460,Y,Y,1,sgl,
tbbb_part2_461,Y,Y,1,sgl,
tbbb_part2_462,Y,Y,1,sgl,
tbbb_part2_463,Y,Y,1,sgl,
tbbb_part2_464,Y,Y,1,sgl,
tbbb_part2_465,Y,Y,1,sgl,
tbbb_part2_466,Y,Y,1,sgl,
tbbb_part2_467,Y,Y,1,sgl,
tbbb_part2_468,Y,Y,1,sgl,
tbbb_part2_469,Y,Y,1,sgl,
tbbb_part2_470,Y,Y,1,sgl,
tbbb_part2_471,N,Y,0,NA,
tbbb_part2_472,Y,Y,1,sgl,
tbbb_part2_473,Y,Y,1,sgl,
tbbb_part2_474,Y,Y,1,sgl,
tbbb_part2_475,Y,Y,1,sgl,
tbbb_part2_476,Y,Y,1,sgl,
tbbb_part2_477,Y,Y,1,sgl,
tbbb_part2_478,Y,Y,1,sgl,
tbbb_part2_479,N,Y,0,NA,
tbbb_part2_480,Y,Y,1,sgl,
tbbb_part2_481,Y,Y,1,sgl,
tbbb_part2_482,Y,Y,1,sgl,
tbbb_part2_483,Y,Y,1,sgl,
tbbb_part2_484,Y,Y,1,sgl,
tbbb_part2_485,Y,Y,1,sgl,
tbbb_part2_486,Y,Y,1,sgl,
tbbb_part2_487,Y,Y,1,sgl,
tbbb_part2_488,N,Y,0,NA,
tbbb_part2_489,Y,Y,1,sgl,
tbbb_part2_490,Y,Y,1,sgl,
tbbb_part2_491,Y,Y,1,sgl,
tbbb_part2_492,Y,Y,1,sgl,
tbbb_part2_493,Y,Y,1,sgl,
tbbb_part2_494,Y,Y,1,sgl,
tbbb_part2_495,Y,Y,1,sgl,
tbbb_part2_496,Y,Y,1,sgl,
tbbb_part2_497,Y,Y,1,sgl,
tbbb_part2_498,Y,Y,1,sgl,
tbbb_part2_499,Y,Y,1,sgl,
tbbb_part2_500,Y,Y,1,sgl,
tbbb_part2_501,Y,Y,1,sgl,
tbbb_part2_502,Y,Y,1,sgl,
tbbb_part2_503,Y,Y,1,sgl,
tbbb_part2_504,Y,Y,1,sgl,
tbbb_part2_505,Y,Y,1,sgl,
tbbb_part2_506,Y,Y,1,sgl,
tbbb_part2_507,Y,Y,1,sgl,
tbbb_part2_508,Y,Y,1,sgl,
tbbb_part2_509,Y,Y,1,sgl,
tbbb_part2_510,Y,Y,1,sgl,
tbbb_part2_511,Y,Y,1,sgl,
tbbb_part2_512,Y,Y,1,sgl,
tbbb_part2_513,Y,Y,1,sgl,
tbbb_part2_514,Y,Y,1,sgl,
tbbb_part2_515,Y,Y,1,sgl,
tbbb_part2_516,Y,Y,1,sgl,
tbbb_part2_517,Y,Y,1,sgl,
tbbb_part2_518,N,Y,0,NA,
tbbb_part2_519,Y,Y,1,sgl,
tbbb_part2_520,Y,Y,1,sgl,
tbbb_part2_521,N,Y,0,NA,
tbbb_part2_522,Y,Y,1,sgl,
tbbb_part2_523,N,Y,0,NA,
tbbb_part2_524,N,Y,0,NA,
tbbb_part2_525,N,Y,0,NA,
tbbb_part2_526,N,Y,0,NA,
tbbb_part2_527,Y,Y,1,sgl,
tbbb_part2_528,N,Y,0,NA,
tbbb_part2_529,Y,Y,1,sgl,
tbbb_part2_530,Y,Y,1,sgl,
tbbb_part2_531,N,Y,0,NA,
tbbb_part2_532,Y,Y,1,sgl,
tbbb_part2_533,Y,Y,1,sgl,
tbbb_part2_534,Y,Y,1,sgl,
tbbb_part2_535,Y,Y,1,sgl,
tbbb_part2_536,Y,Y,1,sgl,
tbbb_part2_537,N,Y,0,NA,
tbbb_part2_538,Y,Y,1,sgl,
tbbb_part2_539,Y,Y,1,sgl,
tbbb_part2_540,Y,Y,1,sgl,
tbbb_part2_541,Y,Y,1,sgl,
tbbb_part2_542,Y,Y,1,sgl,
tbbb_part2_543,Y,Y,1,sgl,
tbbb_part2_544,Y,Y,1,sgl,
tbbb_part2_545,Y,Y,1,sgl,
tbbb_part2_546,Y,Y,1,sgl,
tbbb_part2_547,Y,Y,1,sgl,
tbbb_part2_548,Y,Y,1,sgl,
tbbb_part2_549,Y,Y,1,sgl,
tbbb_part2_550,Y,Y,1,sgl,
tbbb_part2_551,Y,Y,1,sgl,
tbbb_part2_552,Y,Y,1,sgl,
tbbb_part2_553,Y,Y,1,sgl,
tbbb_part2_554,Y,Y,1,sgl,
tbbb_part2_555,Y,Y,1,sgl,
tbbb_part2_556,Y,Y,1,sgl,
tbbb_part2_557,Y,Y,1,sgl,
tbbb_part2_558,Y,Y,1,sgl,
tbbb_part2_559,Y,Y,1,sgl,
tbbb_part2_560,Y,Y,1,sgl,
tbbb_part2_561,Y,Y,1,sgl,
tbbb_part2_562,Y,Y,1,sgl,
tbbb_part2_563,Y,Y,1,sgl,
tbbb_part2_564,Y,Y,1,sgl,
tbbb_part2_565,Y,Y,1,sgl,
tbbb_part2_566,Y,Y,1,sgl,
tbbb_part2_567,N,Y,0,NA,
tbbb_part2_568,Y,Y,1,sgl,
tbbb_part2_569,N,Y,0,NA,
tbbb_part2_570,Y,Y,1,sgl,
tbbb_part2_571,N,Y,0,NA,
tbbb_part2_572,N,Y,0,NA,
tbbb_part2_573,N,Y,0,NA,
tbbb_part2_574,N,Y,0,NA,
tbbb_part2_575,Y,Y,2,td,
tbbb_part2_576,N,Y,0,NA,
tbbb_part2_577,N,Y,0,NA,
tbbb_part2_578,Y,Y,2,td,
tbbb_part2_579,N,Y,0,NA,
tbbb_part2_580,Y,Y,1,sgl,
tbbb_part2_581,N,Y,0,NA,
tbbb_part2_582,N,Y,0,NA,
tbbb_part2_583,Y,Y,1,sgl,
tbbb_part2_584,Y,Y,1,sgl,
tbbb_part2_585,N,Y,0,NA,
tbbb_part2_586,N,Y,0,NA,
tbbb_part2_587,N,Y,0,NA,
tbbb_part2_588,N,Y,0,NA,
tbbb_part2_589,Y,Y,1,sgl,
tbbb_part2_590,N,Y,0,NA,
tbbb_part2_591,Y,Y,1,sgl,
tbbb_part2_592,N,Y,0,NA,
tbbb_part2_593,Y,Y,1,sgl,
tbbb_part2_594,N,Y,0,NA,
tbbb_part2_595,N,Y,0,NA,
tbbb_part2_596,N,Y,0,NA,
tbbb_part2_597,N,Y,0,NA,
tbbb_part2_598,N,Y,0,NA,
tbbb_part2_599,Y,Y,1,sgl,
tbbb_part2_600,N,Y,0,NA,
tbbb_part2_601,N,Y,0,NA,
tbbb_part2_602,N,Y,0,NA,
tbbb_part2_603,N,Y,0,NA,
tbbb_part2_604,N,Y,0,NA,
tbbb_part2_605,N,Y,0,NA,
tbbb_part2_606,N,Y,0,NA,
tbbb_part2_607,Y,Y,1,sgl,
tbbb_part2_608,Y,Y,1,sgl,
tbbb_part2_609,Y,Y,4,td,
tbbb_part2_610,N,Y,0,NA,
tbbb_part2_611,N,Y,0,NA,
tbbb_part2_612,N,Y,0,NA,
tbbb_part2_613,N,N,0,NA,
tbbb_part2_614,N,Y,0,NA,
tbbb_part2_615,N,N,0,NA,
tbbb_part2_616,N,N,0,NA,
tbbb_part2_617,N,N,0,NA,
tbbb_part2_618,N,N,0,NA,
tbbb_part2_619,N,Y,0,NA,
tbbb_part2_620,N,Y,0,NA,
tbbb_part2_621,N,Y,0,NA,
tbbb_part2_622,N,N,0,NA,
tbbb_part2_623,Y,Y,1,sgl,
tbbb_part2_624,N,N,0,NA,
tbbb_part2_625,Y,Y,1,sgl,
tbbb_part2_626,N,Y,0,NA,
tbbb_part2_627,N,Y,0,NA,
tbbb_part2_628,N,Y,0,NA,
tbbb_part2_629,N,Y,0,NA,
tbbb_part2_630,Y,Y,1,sgl,
tbbb_part2_631,N,Y,0,NA,
tbbb_part2_632,Y,Y,1,sgl,
tbbb_part2_633,Y,Y,3,td,
tbbb_part2_634,Y,Y,1,sgl,
tbbb_part2_635,N,Y,0,NA,
tbbb_part2_636,Y,Y,1,sgl,
tbbb_part2_637,Y,Y,1,sgl,
tbbb_part2_638,Y,Y,1,sgl,
