pageID,has_image,has_text,count_of_image,img_layout,error
clf_xmhq_83,Y,Y,1,sgl,
clf_xmhq_84,N,Y,0,NA,
clf_xmhq_85,Y,Y,1,sgl,
clf_xmhq_86,N,Y,0,NA,
clf_xmhq_87,Y,Y,1,sgl,
clf_xmhq_88,N,Y,0,NA,
clf_xmhq_89,Y,Y,1,sgl,
clf_xmhq_90,Y,Y,1,sgl,
clf_xmhq_91,Y,Y,1,sgl,
clf_xmhq_92,N,Y,0,NA,
clf_xmhq_93,Y,Y,1,sgl,
clf_xmhq_94,N,Y,0,NA,
clf_xmhq_95,Y,Y,1,sgl,
clf_xmhq_96,N,Y,0,NA,
clf_xmhq_97,Y,Y,1,sgl,
clf_xmhq_98,N,Y,0,NA,
clf_xmhq_99,Y,Y,1,sgl,
clf_xmhq_100,N,Y,0,NA,
clf_xmhq_101,Y,Y,1,sgl,
clf_xmhq_102,N,Y,0,NA,
clf_xmhq_103,Y,Y,1,sgl,
clf_xmhq_104,N,Y,0,NA,
clf_xmhq_105,Y,Y,1,sgl,
clf_xmhq_106,N,Y,0,NA,
clf_xmhq_107,Y,Y,1,sgl,
clf_xmhq_108,N,Y,0,NA,
clf_xmhq_109,Y,Y,1,sgl,
clf_xmhq_110,N,Y,0,NA,
clf_xmhq_111,Y,Y,1,sgl,
clf_xmhq_112,N,Y,0,NA,
clf_xmhq_113,Y,Y,1,sgl,
clf_xmhq_114,N,Y,0,NA,
clf_xmhq_115,Y,Y,1,sgl,
clf_xmhq_116,N,Y,0,NA,
clf_xmhq_117,Y,Y,1,sgl,
clf_xmhq_118,N,Y,0,NA,
clf_xmhq_119,Y,Y,1,sgl,
clf_xmhq_120,N,Y,0,NA,
clf_xmhq_121,Y,Y,1,sgl,
clf_xmhq_122,N,Y,0,NA,
clf_xmhq_123,Y,Y,1,sgl,
clf_xmhq_124,N,Y,0,NA,
clf_xmhq_125,Y,Y,1,sgl,
clf_xmhq_126,N,Y,0,NA,
clf_xmhq_127,Y,Y,1,sgl,
clf_xmhq_128,N,Y,0,NA,
clf_xmhq_129,Y,Y,1,sgl,
clf_xmhq_130,N,Y,0,NA,
clf_xmhq_131,Y,Y,1,sgl,
clf_xmhq_132,N,Y,0,NA,
clf_xmhq_133,Y,Y,1,sgl,
clf_xmhq_134,N,Y,0,NA,
clf_xmhq_135,Y,Y,1,sgl,
clf_xmhq_136,N,Y,0,NA,
clf_xmhq_137,Y,Y,1,sgl,
clf_xmhq_138,N,Y,0,NA,
clf_xmhq_139,Y,Y,1,sgl,
clf_xmhq_140,N,Y,0,NA,
clf_xmhq_141,Y,Y,1,sgl,
clf_xmhq_142,N,Y,0,NA,
clf_xmhq_143,Y,Y,1,sgl,
clf_xmhq_144,N,Y,0,NA,
clf_xmhq_145,Y,Y,1,sgl,
clf_xmhq_146,N,Y,0,NA,
clf_xmhq_147,Y,Y,1,sgl,
clf_xmhq_148,N,Y,0,NA,
