pageID,has_image,has_text,count_of_image,img_layout,error
bl_mg_162,Y,Y,1,sgl,
bl_mg_163,Y,Y,1,sgl,
bl_mg_164,Y,Y,1,sgl,
bl_mg_165,Y,Y,1,sgl,
bl_mg_166,Y,Y,1,sgl,
bl_mg_167,Y,Y,1,sgl,
bl_mg_168,Y,Y,1,sgl,
bl_mg_169,Y,Y,1,sgl,
bl_mg_170,Y,Y,1,sgl,
bl_mg_171,Y,Y,1,sgl,
bl_mg_172,Y,Y,1,sgl,
bl_mg_173,Y,Y,1,sgl,
bl_mg_174,Y,Y,1,sgl,
bl_mg_175,Y,Y,1,sgl,
bl_mg_176,Y,Y,1,sgl,
bl_mg_177,Y,Y,1,sgl,
bl_mg_178,Y,Y,1,sgl,
bl_mg_179,Y,Y,1,sgl,
bl_mg_180,Y,Y,1,sgl,
bl_mg_181,Y,Y,1,sgl,
bl_mg_182,N,Y,0,NA,
bl_mg_183,N,Y,0,NA,
bl_mg_184,N,N,0,NA,
bl_mg_185,N,N,0,NA,
bl_mg_186,N,N,0,NA,
bl_mg_187,Y,Y,1,sgl,
bl_mg_188,N,Y,0,NA,
bl_mg_189,N,Y,0,NA,
bl_mg_190,N,N,0,NA,
bl_mg_191,N,Y,0,NA,
bl_mg_192,N,Y,0,NA,
bl_mg_193,N,Y,0,NA,
bl_mg_194,N,Y,0,NA,
bl_mg_195,N,Y,0,NA,
bl_mg_196,Y,Y,1,sgl,
bl_mg_197,N,Y,0,NA,
bl_mg_198,N,Y,0,NA,
bl_mg_199,N,Y,0,NA,
bl_mg_200,N,Y,0,NA,
bl_mg_201,N,Y,0,NA,
bl_mg_202,N,Y,0,NA,
bl_mg_203,N,Y,0,NA,
bl_mg_204,N,Y,0,NA,
bl_mg_205,N,Y,0,NA,
bl_mg_206,N,Y,0,NA,
bl_mg_207,N,Y,0,NA,
bl_mg_208,N,Y,0,NA,
bl_mg_209,N,Y,0,NA,
bl_mg_210,N,Y,0,NA,
bl_mg_211,N,Y,0,NA,
bl_mg_212,N,Y,0,NA,
bl_mg_213,N,Y,0,NA,
bl_mg_214,N,Y,0,NA,
bl_mg_215,N,Y,0,NA,
bl_mg_216,N,Y,0,NA,
bl_mg_217,N,Y,0,NA,
bl_mg_218,N,Y,0,NA,
bl_mg_219,N,Y,0,NA,
bl_mg_220,N,Y,0,NA,
bl_mg_221,N,Y,0,NA,
bl_mg_222,N,Y,0,NA,
bl_mg_223,N,Y,0,NA,
bl_mg_224,N,Y,0,NA,
bl_mg_225,Y,Y,1,sgl,
bl_mg_226,Y,Y,1,sgl,
bl_mg_227,Y,Y,1,sgl,
bl_mg_228,Y,Y,1,sgl,
bl_mg_229,Y,Y,1,sgl,
bl_mg_230,Y,Y,1,sgl,
bl_mg_231,Y,Y,1,sgl,
bl_mg_232,Y,Y,1,sgl,
bl_mg_233,Y,Y,1,sgl,
bl_mg_234,Y,Y,1,sgl,
bl_mg_235,Y,Y,1,sgl,
bl_mg_236,Y,Y,1,sgl,
bl_mg_237,Y,Y,1,sgl,
bl_mg_238,Y,Y,1,sgl,
bl_mg_239,N,Y,0,NA,
bl_mg_240,N,Y,0,NA,
bl_mg_241,N,Y,0,NA,
bl_mg_242,N,Y,0,NA,
bl_mg_243,N,Y,0,NA,
bl_mg_244,N,Y,0,NA,
bl_mg_245,N,Y,0,NA,
bl_mg_246,N,Y,0,NA,
bl_mg_247,N,Y,0,NA,
bl_mg_248,N,Y,0,NA,
bl_mg_249,N,Y,0,NA,
bl_mg_250,N,Y,0,NA,
bl_mg_251,N,Y,0,NA,
bl_mg_252,N,Y,0,NA,
bl_mg_253,N,Y,0,NA,
bl_mg_254,Y,Y,1,sgl,
bl_mg_255,Y,Y,1,sgl,
bl_mg_256,Y,Y,2,lr,
bl_mg_257,Y,Y,1,sgl,
bl_mg_258,Y,Y,2,lr,
bl_mg_259,Y,Y,1,sgl,
bl_mg_260,Y,Y,1,sgl,
bl_mg_261,Y,Y,1,sgl,
bl_mg_262,Y,Y,1,sgl,
bl_mg_263,Y,Y,1,sgl,
bl_mg_264,Y,Y,1,sgl,
bl_mg_265,Y,Y,1,sgl,
bl_mg_266,N,Y,0,NA,
bl_mg_267,N,Y,0,NA,
bl_mg_268,Y,Y,2,td,
bl_mg_269,N,Y,0,NA,
bl_mg_270,N,N,0,NA,
bl_mg_271,N,N,0,NA,
bl_mg_272,N,N,0,NA,
