pageID,has_image,has_text,count_of_image,img_layout,error
gy_mg_77,Y,Y,1,sgl,
gy_mg_78,Y,Y,1,sgl,
gy_mg_79,N,Y,0,NA,
gy_mg_80,Y,Y,1,sgl,
gy_mg_81,Y,Y,1,sgl,
gy_mg_82,N,Y,0,NA,
gy_mg_83,N,Y,0,NA,
gy_mg_84,Y,Y,1,sgl,
gy_mg_85,Y,Y,1,sgl,
gy_mg_86,Y,Y,1,sgl,
gy_mg_87,Y,Y,1,sgl,
gy_mg_88,Y,Y,1,sgl,
gy_mg_89,Y,Y,1,sgl,
gy_mg_90,Y,Y,1,sgl,
gy_mg_91,Y,Y,5,td,
gy_mg_92,N,Y,0,NA,
gy_mg_93,N,Y,0,NA,
gy_mg_94,Y,Y,2,td,
gy_mg_95,Y,Y,3,td,
gy_mg_96,Y,Y,2,td,
gy_mg_97,Y,Y,1,sgl,
gy_mg_98,N,Y,0,NA,
gy_mg_99,Y,Y,3,td,
gy_mg_100,Y,Y,1,sgl,
gy_mg_101,Y,Y,1,sgl,
gy_mg_102,N,Y,0,NA,
gy_mg_103,N,Y,0,NA,
gy_mg_104,Y,Y,1,sgl,
gy_mg_105,N,Y,0,NA,
gy_mg_106,N,Y,0,NA,
gy_mg_107,Y,Y,1,sgl,
gy_mg_108,Y,Y,1,sgl,
gy_mg_109,Y,Y,1,sgl,
gy_mg_110,N,Y,0,NA,
gy_mg_111,N,Y,0,NA,
gy_mg_112,N,Y,0,NA,
gy_mg_113,N,Y,0,NA,
gy_mg_114,N,Y,0,NA,
gy_mg_115,N,Y,0,NA,
gy_mg_116,Y,Y,1,sgl,
gy_mg_117,N,N,0,NA,
gy_mg_118,N,Y,0,NA,
gy_mg_119,N,N,0,NA,
gy_mg_120,Y,Y,1,sgl,
gy_mg_121,N,N,0,NA,
gy_mg_122,N,Y,0,NA,
gy_mg_123,N,Y,0,NA,
gy_mg_124,Y,Y,1,sgl,
gy_mg_125,Y,Y,1,sgl,
gy_mg_126,Y,Y,1,sgl,
gy_mg_127,Y,Y,1,sgl,
gy_mg_128,Y,Y,1,sgl,
gy_mg_129,N,Y,0,NA,
gy_mg_130,N,Y,0,NA,
gy_mg_131,N,Y,0,NA,
gy_mg_132,N,Y,0,NA,
gy_mg_133,N,Y,0,NA,
gy_mg_134,N,Y,0,NA,
gy_mg_135,N,Y,0,NA,
gy_mg_136,N,Y,0,NA,
gy_mg_137,N,Y,0,NA,
gy_mg_138,N,Y,0,NA,
gy_mg_139,N,Y,0,NA,
gy_mg_140,N,Y,0,NA,
gy_mg_141,N,Y,0,NA,
gy_mg_142,N,Y,0,NA,
gy_mg_143,N,Y,0,NA,
gy_mg_144,N,Y,0,NA,
gy_mg_145,N,Y,0,NA,
gy_mg_146,N,Y,0,NA,
gy_mg_147,Y,Y,1,sgl,
gy_mg_148,Y,Y,1,sgl,
gy_mg_149,Y,Y,1,sgl,
gy_mg_150,Y,Y,1,sgl,
gy_mg_151,Y,Y,1,sgl,
gy_mg_152,Y,Y,1,sgl,
gy_mg_153,Y,Y,1,sgl,
gy_mg_154,Y,Y,1,sgl,
gy_mg_155,Y,Y,1,sgl,
gy_mg_156,Y,Y,1,sgl,
gy_mg_157,Y,Y,1,sgl,
gy_mg_158,Y,Y,1,sgl,
gy_mg_159,Y,Y,1,sgl,
gy_mg_160,Y,Y,1,sgl,
gy_mg_161,Y,Y,1,sgl,
gy_mg_162,Y,Y,1,sgl,
gy_mg_163,Y,Y,1,sgl,
gy_mg_164,Y,Y,1,sgl,
gy_mg_165,N,Y,0,NA,
gy_mg_166,Y,Y,1,sgl,
gy_mg_167,N,Y,0,NA,
gy_mg_168,N,Y,0,NA,
gy_mg_169,Y,Y,1,sgl,
gy_mg_170,Y,Y,1,sgl,
gy_mg_171,Y,Y,1,sgl,
gy_mg_172,Y,Y,1,sgl,
gy_mg_173,Y,Y,1,sgl,
gy_mg_174,Y,Y,1,sgl,
gy_mg_175,Y,Y,1,sgl,
gy_mg_176,Y,Y,1,sgl,
gy_mg_177,Y,Y,1,sgl,
gy_mg_178,Y,Y,1,sgl,
gy_mg_179,Y,Y,1,sgl,
gy_mg_180,Y,Y,1,sgl,
gy_mg_181,Y,Y,1,sgl,
gy_mg_182,Y,Y,1,sgl,
gy_mg_183,Y,Y,1,sgl,
gy_mg_184,Y,Y,1,sgl,
gy_mg_185,Y,Y,1,sgl,
gy_mg_186,Y,Y,1,sgl,
gy_mg_187,Y,Y,1,sgl,
gy_mg_188,Y,Y,1,sgl,
gy_mg_189,Y,Y,1,sgl,
gy_mg_190,Y,Y,1,sgl,
gy_mg_191,Y,Y,1,sgl,
gy_mg_192,Y,Y,1,sgl,
gy_mg_193,N,Y,0,NA,
gy_mg_194,N,Y,0,NA,
gy_mg_195,N,Y,0,NA,
gy_mg_196,Y,Y,1,sgl,
gy_mg_197,Y,Y,1,sgl,
gy_mg_198,Y,Y,1,sgl,
gy_mg_199,Y,Y,1,sgl,
gy_mg_200,Y,Y,1,sgl,
gy_mg_201,Y,Y,1,sgl,
gy_mg_202,Y,Y,1,sgl,
gy_mg_203,Y,Y,1,sgl,
gy_mg_204,Y,Y,1,sgl,
gy_mg_205,Y,Y,1,sgl,
gy_mg_206,Y,Y,1,sgl,
gy_mg_207,Y,Y,1,sgl,
gy_mg_208,Y,Y,1,sgl,
gy_mg_209,Y,Y,1,sgl,
gy_mg_210,N,Y,0,NA,
gy_mg_211,N,Y,0,NA,
gy_mg_212,N,Y,0,NA,
gy_mg_213,N,Y,0,NA,
gy_mg_214,N,Y,0,NA,
gy_mg_215,N,N,0,NA,
gy_mg_216,Y,Y,1,sgl,
gy_mg_217,Y,Y,1,sgl,
gy_mg_218,Y,Y,1,sgl,
gy_mg_219,N,N,0,NA,
gy_mg_220,N,N,0,NA,
